2621, 9730551
1570, 9735064
1248, 9738010
1063, 9740393
926, 9742447
842, 9744270
792, 9745916
763, 9747473
718, 9748986
687, 9750408
655, 9751767
628, 9753070
615, 9754318
596, 9755538
567, 9756726
566, 9757856
556, 9758984
539, 9760092
531, 9761161
517, 9762218
509, 9763253
505, 9764266
493, 9765271
490, 9766256
488, 9767231
483, 9768206
466, 9769168
467, 9770099
464, 9771031
455, 9771960
451, 9772868
450, 9773768
453, 9774673
447, 9775573
441, 9776464
438, 9777348
441, 9778221
433, 9779098
429, 9779964
428, 9780818
424, 9781672
426, 9782522
423, 9783367
416, 9784210
417, 9785049
421, 9785880
408, 9786714
412, 9787540
413, 9788362
410, 9789188
408, 9790008
407, 9790819
409, 9791630
408, 9792452
410, 9793272
406, 9794085
404, 9794892
404, 9795695
401, 9796501
402, 9797304
400, 9798105
400, 9798903
392, 9800488
392, 9801272
395, 9802846
392, 9803633
396, 9805203
388, 9805990
386, 9806771
391, 9808327
387, 9809109
389, 9810663
386, 9811443
386, 9812992
387, 9813766
384, 9815315
384, 9816086
388, 9817627
379, 9818407
383, 9819165
384, 9820702
384, 9821466
382, 9822996
386, 9823760
379, 9825295
380, 9826053
377, 9827580
383, 9828333
378, 9829855
379, 9830608
383, 9832139
386, 9832907
381, 9834438
381, 9835198
376, 9836718
379, 9837469
378, 9838982
380, 9839735
378, 9841249
379, 9842002
379, 9843510
381, 9844265
375, 9845782
379, 9846530
376, 9848044
377, 9848798
378, 9850306
379, 9851060
375, 9852573
378, 9853324
380, 9854842
379, 9855596
372, 9857105
378, 9857849
373, 9859354
377, 9860104
375, 9861612
374, 9862361
373, 9863861
378, 9864605
373, 9866108
373, 9866854
374, 9868346
383, 9869103
377, 9870627
381, 9871381
375, 9872899
374, 9873648
377, 9875153
378, 9875901
371, 9877402
379, 9878146
376, 9879649
375, 9880401
374, 9881904
373, 9882648
371, 9884143
373, 9884883
381, 9886368
383, 9887133
377, 9888655
382, 9889408
374, 9890921
374, 9891669
373, 9893170
377, 9893915
374, 9895416
380, 9896163
372, 9897668
373, 9898412
373, 9899907
374, 9900651
374, 9902158
375, 9902907
374, 9904410
377, 9905160
374, 9906663
375, 9907413
376, 9908926
375, 9909677
374, 9911178
377, 9911925
376, 9913428
374, 9914178
372, 9915678
373, 9916421
371, 9917920
373, 9918661
368, 9920155
378, 9920896
376, 9922415
378, 9923170
373, 9924683
376, 9925431
372, 9926939
375, 9927683
372, 9929188
373, 9929933
373, 9931426
377, 9932176
372, 9933681
378, 9934424
369, 9935922
375, 9936663
372, 9938155
374, 9938899
371, 9940398
374, 9941145
379, 9942643
379, 9943402
371, 9944929
374, 9945673
376, 9947177
374, 9947927
374, 9949420
376, 9950168
372, 9951661
374, 9952408
372, 9953910
374, 9954654
367, 9956148
379, 9956885
372, 9958408
379, 9959157
377, 9960661
379, 9961411
375, 9962917
374, 9963661
375, 9965161
374, 9965911
371, 9967408
373, 9968150
372, 9969644
373, 9970389
376, 9971889
378, 9972634
369, 9974136
376, 9974879
374, 9976381
377, 9977128
373, 9978636
379, 9979382
372, 9980897
373, 9981641
374, 9983145
374, 9984636
372, 9985383
376, 9986884
370, 9987637
376, 9989128
372, 9989878
372, 9991365
362, 9992107
381, 9993602
378, 9994364
374, 9995873
378, 9996624
379, 9998128
371, 9998885
371, 10000375
372, 10001120
373, 10002618
372, 10003365
373, 10004861
373, 10006353
376, 10007100
375, 10008599
371, 10010103
377, 10010846
377, 10012349
378, 10013100
376, 10014604
377, 10016104
374, 10016855
378, 10018352
374, 10019853
373, 10020600
378, 10022092
374, 10022846
374, 10024340
372, 10025835
374, 10026579
367, 10028074
381, 10029548
379, 10030313
378, 10031826
375, 10032581
376, 10034083
378, 10035592
374, 10036343
373, 10037836
374, 10039329
379, 10040075
375, 10041582
373, 10042325
370, 10043820
376, 10045310
374, 10046060
374, 10047556
379, 10049053
377, 10049807
378, 10051309
380, 10052066
373, 10053574
377, 10055076
374, 10055826
372, 10057320
374, 10058065
375, 10059565
373, 10061062
369, 10061812
373, 10063300
374, 10064788
370, 10065525
383, 10067025
378, 10067786
377, 10069293
374, 10070803
376, 10071552
372, 10073056
373, 10074548
373, 10075295
375, 10076795
373, 10077546
374, 10079035
373, 10080528
375, 10081274
372, 10082766
375, 10084263
378, 10085014
375, 10086520
376, 10087271
372, 10088788
377, 10090280
376, 10091037
373, 10092533
373, 10093280
374, 10094777
377, 10096274
373, 10097026
374, 10098519
369, 10100015
373, 10100754
374, 10102235
385, 10102993
375, 10104512
379, 10106015
372, 10106773
374, 10108273
372, 10109771
374, 10110516
379, 10112014
372, 10112767
373, 10114264
371, 10115758
372, 10116499
373, 10117997
377, 10119491
371, 10120247
378, 10121745
377, 10122496
380, 10124002
375, 10125515
375, 10126265
374, 10127760
373, 10129258
374, 10130004
373, 10131501
372, 10132247
369, 10133741
374, 10135225
370, 10135974
380, 10137460
382, 10138977
376, 10139736
377, 10141237
379, 10141989
374, 10143491
374, 10144988
376, 10145735
372, 10147228
377, 10147973
373, 10149477
374, 10150966
371, 10151713
373, 10153200
374, 10154692
374, 10155439
376, 10156926
381, 10157678
380, 10159193
374, 10160712
376, 10161459
376, 10162960
372, 10164455
372, 10165199
374, 10166698
375, 10167448
373, 10168940
373, 10170428
370, 10171171
382, 10172660
375, 10174180
379, 10174931
375, 10176441
379, 10177190
373, 10178695
375, 10180182
375, 10180934
372, 10182429
376, 10183923
372, 10184670
375, 10186162
377, 10186909
372, 10188407
372, 10189900
375, 10190643
375, 10192142
374, 10193645
376, 10194395
382, 10195900
378, 10196664
374, 10198168
374, 10199661
367, 10200408
378, 10201895
377, 10202650
373, 10204145
371, 10205643
373, 10206384
371, 10207879
369, 10209361
375, 10210104
379, 10211625
377, 10212382
380, 10213889
377, 10215393
371, 10216142
375, 10217635
372, 10219136
375, 10219881
372, 10221374
373, 10222119
373, 10223615
372, 10225109
372, 10225855
373, 10227348
379, 10228844
373, 10229596
379, 10231094
378, 10231848
375, 10233356
372, 10234853
374, 10235597
373, 10237089
377, 10238582
372, 10239333
373, 10240820
368, 10241567
373, 10243051
372, 10244540
372, 10245286
374, 10246773
374, 10248273
376, 10249021
373, 10250545
373, 10251293
372, 10252789
373, 10254276
372, 10255023
375, 10256516
374, 10258010
373, 10258757
373, 10260244
374, 10260986
373, 10262471
370, 10263949
385, 10264696
377, 10266221
380, 10267728
369, 10268485
377, 10269969
373, 10270724
372, 10272215
374, 10273709
374, 10274460
377, 10275951
372, 10277443
374, 10278184
370, 10279674
375, 10281157
372, 10281905
375, 10283401
376, 10284152
384, 10285660
372, 10287171
378, 10287917
372, 10289415
368, 10290161
